% ____________________________________________________________________
%         
%                       Data Diskette for
%                   CASE STUDIES IN BIOMETRY
% 
% By Nicholas Lange, Louise Ryan and Lynne Brillard, David Brillinger,
% Loveday Conquest, Joel Greenhouse.
% 
% Published by John Wiley & Sons, Inc., copyright 1994.  
% ____________________________________________________________________
% 
% You have obtained all of the data used by all of the authors in the
% twenty-one chapters of Case Studies in Biometry.  
% 
% Each chapter contains either one or two data sets, except for Chapter 19,
% which has seven data sets. Corresponding to each data set are ASCII files
% with extensions ".dat" (the data), ".txt" (the data description file), and 
% ".sas" (a simple SAS program to read the .dat file). 
% 
% For chapters containing only one data set, the file name prefix is 
% "ch" followed by chapter number, and then the above extensions.
% For instance, for Chapter 2 you will find files "ch2.dat",
% "ch2.txt", and "ch2.sas".
% 
% For chapters containing two data sets, the letters "a" and "b" are
% added after the chapter number. For instance, for Chapter 1, you will
% find the files "ch1a.dat", "ch1a.txt", "ch1a.sas", "ch1b.dat",
% "ch1b.txt", "ch1b.sas".
% 
% For chapter 19, there are seven data sets, ch19a.dat
% through ch19g.dat.  Each one has the same format, but
% refers to different subsets of the whole data
% set.  Details are given in the single text file, ch19.txt.
% 
% Please note permissions and usage information included in
% the .txt file for each subset.
% _______________________________________________________________
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% File: ch19a.dat
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% File specific Information:
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
% CASE STUDIES IN BIOMETRY: Chapter 19.
%   
% Patterns of Lung Cancer Risk in Ex-Smokers
% 
% Brenda W. Gillespie, Michael T. Halpern, Kenneth E. Warner
% 
% The files ch19a.dat through ch19g.dat  contain various subsets
%  of the data used in this chapter.   Due to the very large size of the
% full data set, the data were broken into these subsets to
% facilitate easier access by the readers.  
% 
% The seven data sets and their sizes are as follows:
% 
% ch19a.dat   0.04 megs   never-smokers
% ch19b.dat   0.67 megs   current smokers: male
% ch19c.dat   0.61 megs   current smokers: female
% ch19d.dat   1.15 megs   former smokers:  male, no college
% ch19e.dat   1.49 megs   former smokers:  male, some college 
% ch19f.dat   0.70 megs   former smokers:  female, no college
% ch19g.dat   0.93 megs   former smokers:  female, some college
%   
% Total size: 5.42 megs
%  
% 
% The ten variables listed in each file are:  
% 
% Age:           Age on January 1, 1982. 
% Gender:         0=Male, 1=Female 
% Education:      0=no college, 1=some college  
% Smoker:         1=never, 2=former, 3=current  
% Cigarettes/day: values rounded UP to the nearest 5.
% Years smoked:   Number of years smoked as of January 1, 1982. 
% Years quit:     Number of years since smoking cessation, as of 
%                 January 1, 1982 (zero indicates less than one year)
% Followup Time:  Years from January 1, 1982 until death or last
%                 interview.
% Death codes:    0=alive, 1=death from other causes, 2=lung cancer death.
% Freq:           the frequency at which each combination of variables occured.
% 
% Permission statement:
% 
% The authors grant permission to redistribute this data set in the format
% provided.  Use of the data is restricted to non-commercial and
% scientific purposes.  Ownership of the data resides with the
% American Cancer Society.  Analyses derived from the data should
% be conducted with the Society's explicit approval and 
% potential participation if any publication in relation to
% such analyses is contemplated.  
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation csb-ch19a

@attribute Age INTEGER
@attribute Gender {0,1}
@attribute Education {0,1}
@attribute Smoker {1}
@attribute Cigarettes/day {0}
@attribute Years_smoked {0}
@attribute Years_quit {0}
@attribute Followup_Time INTEGER
@attribute Death_codes INTEGER
@attribute Freq INTEGER

@data
42,1,0,1,0,0,0,2,1,4
42,1,0,1,0,0,0,3,1,2
42,1,0,1,0,0,0,4,1,1
42,1,0,1,0,0,0,5,1,5
42,1,0,1,0,0,0,6,1,2
42,1,1,1,0,0,0,6,0,2484
42,1,1,1,0,0,0,1,1,2
42,1,1,1,0,0,0,2,1,6
42,1,1,1,0,0,0,3,1,2
42,1,1,1,0,0,0,4,1,4
42,1,1,1,0,0,0,5,1,3
42,1,1,1,0,0,0,6,1,3
42,1,1,1,0,0,0,4,2,1
43,0,0,1,0,0,0,6,0,269
43,0,0,1,0,0,0,2,1,1
43,0,1,1,0,0,0,6,0,717
43,0,1,1,0,0,0,1,1,2
43,0,1,1,0,0,0,2,1,1
43,0,1,1,0,0,0,4,1,2
43,0,1,1,0,0,0,6,1,2
43,1,0,1,0,0,0,6,0,2238
43,1,0,1,0,0,0,1,1,1
43,1,0,1,0,0,0,2,1,2
43,1,0,1,0,0,0,3,1,1
43,1,0,1,0,0,0,4,1,3
43,1,0,1,0,0,0,5,1,1
43,1,0,1,0,0,0,6,1,7
43,1,0,1,0,0,0,6,2,1
43,1,1,1,0,0,0,6,0,3060
43,1,1,1,0,0,0,1,1,2
43,1,1,1,0,0,0,2,1,2
43,1,1,1,0,0,0,3,1,5
43,1,1,1,0,0,0,4,1,2
43,1,1,1,0,0,0,5,1,5
43,1,1,1,0,0,0,6,1,2
43,1,1,1,0,0,0,5,2,1
43,1,1,1,0,0,0,6,2,1
44,0,0,1,0,0,0,6,0,355
44,0,0,1,0,0,0,3,1,1
44,0,0,1,0,0,0,5,1,2
44,0,0,1,0,0,0,6,1,1
44,0,0,1,0,0,0,5,2,1
44,0,1,1,0,0,0,6,0,1025
44,0,1,1,0,0,0,2,1,3
44,0,1,1,0,0,0,3,1,3
44,0,1,1,0,0,0,5,1,2
44,0,1,1,0,0,0,6,1,1
44,1,0,1,0,0,0,6,0,2866
44,1,0,1,0,0,0,2,1,5
44,1,0,1,0,0,0,3,1,3
44,1,0,1,0,0,0,4,1,4
44,1,0,1,0,0,0,5,1,3
44,1,0,1,0,0,0,6,1,2
44,1,1,1,0,0,0,5,0,1
44,1,1,1,0,0,0,6,0,3736
44,1,1,1,0,0,0,1,1,4
44,1,1,1,0,0,0,2,1,1
44,1,1,1,0,0,0,3,1,3
44,1,1,1,0,0,0,4,1,7
44,1,1,1,0,0,0,5,1,2
44,1,1,1,0,0,0,6,1,7
45,0,0,1,0,0,0,6,0,948
45,0,0,1,0,0,0,1,1,2
45,0,0,1,0,0,0,2,1,1
45,0,0,1,0,0,0,3,1,2
45,0,0,1,0,0,0,5,1,1
45,0,0,1,0,0,0,6,1,1
45,0,1,1,0,0,0,6,0,2509
45,0,1,1,0,0,0,2,1,3
45,0,1,1,0,0,0,3,1,4
45,0,1,1,0,0,0,4,1,9
45,0,1,1,0,0,0,5,1,5
45,0,1,1,0,0,0,6,1,4
45,0,1,1,0,0,0,4,2,1
45,1,0,1,0,0,0,6,0,3817
45,1,0,1,0,0,0,1,1,3
45,1,0,1,0,0,0,2,1,6
45,1,0,1,0,0,0,3,1,6
45,1,0,1,0,0,0,4,1,6
45,1,0,1,0,0,0,5,1,6
45,1,0,1,0,0,0,6,1,5
45,1,1,1,0,0,0,6,0,4904
45,1,1,1,0,0,0,1,1,1
45,1,1,1,0,0,0,2,1,4
45,1,1,1,0,0,0,3,1,8
45,1,1,1,0,0,0,4,1,7
45,1,1,1,0,0,0,5,1,8
45,1,1,1,0,0,0,6,1,9
45,1,1,1,0,0,0,3,2,1
46,0,0,1,0,0,0,6,0,958
46,0,0,1,0,0,0,1,1,1
46,0,0,1,0,0,0,2,1,2
46,0,0,1,0,0,0,3,1,3
46,0,0,1,0,0,0,4,1,1
46,0,0,1,0,0,0,5,1,3
46,0,0,1,0,0,0,6,1,2
46,0,0,1,0,0,0,4,2,1
46,0,1,1,0,0,0,6,0,2847
46,0,1,1,0,0,0,2,1,3
46,0,1,1,0,0,0,3,1,2
46,0,1,1,0,0,0,4,1,4
46,0,1,1,0,0,0,5,1,3
46,0,1,1,0,0,0,6,1,4
46,0,1,1,0,0,0,1,2,2
46,1,0,1,0,0,0,6,0,4025
46,1,0,1,0,0,0,1,1,7
46,1,0,1,0,0,0,2,1,4
46,1,0,1,0,0,0,3,1,10
46,1,0,1,0,0,0,4,1,9
46,1,0,1,0,0,0,5,1,4
46,1,0,1,0,0,0,6,1,12
46,1,1,1,0,0,0,6,0,5008
46,1,1,1,0,0,0,1,1,4
46,1,1,1,0,0,0,2,1,5
46,1,1,1,0,0,0,3,1,7
46,1,1,1,0,0,0,4,1,6
46,1,1,1,0,0,0,5,1,6
46,1,1,1,0,0,0,6,1,11
46,1,1,1,0,0,0,4,2,1
47,0,0,1,0,0,0,6,0,1082
47,0,0,1,0,0,0,1,1,4
47,0,0,1,0,0,0,4,1,2
47,0,0,1,0,0,0,5,1,3
47,0,0,1,0,0,0,6,1,1
47,0,0,1,0,0,0,6,2,1
47,0,1,1,0,0,0,6,0,2876
47,0,1,1,0,0,0,1,1,8
47,0,1,1,0,0,0,2,1,5
47,0,1,1,0,0,0,3,1,6
47,0,1,1,0,0,0,4,1,4
47,0,1,1,0,0,0,5,1,5
47,0,1,1,0,0,0,6,1,9
47,0,1,1,0,0,0,5,2,1
47,1,0,1,0,0,0,6,0,4540
47,1,0,1,0,0,0,1,1,8
47,1,0,1,0,0,0,2,1,11
47,1,0,1,0,0,0,3,1,5
47,1,0,1,0,0,0,4,1,5
47,1,0,1,0,0,0,5,1,4
47,1,0,1,0,0,0,6,1,14
47,1,0,1,0,0,0,4,2,1
47,1,1,1,0,0,0,6,0,5116
47,1,1,1,0,0,0,1,1,4
47,1,1,1,0,0,0,2,1,8
47,1,1,1,0,0,0,3,1,16
47,1,1,1,0,0,0,4,1,9
47,1,1,1,0,0,0,5,1,7
47,1,1,1,0,0,0,6,1,8
48,0,0,1,0,0,0,6,0,1145
48,0,0,1,0,0,0,1,1,2
48,0,0,1,0,0,0,2,1,4
48,0,0,1,0,0,0,3,1,4
48,0,0,1,0,0,0,4,1,4
48,0,0,1,0,0,0,5,1,3
48,0,0,1,0,0,0,6,1,2
48,0,1,1,0,0,0,6,0,2934
48,0,1,1,0,0,0,1,1,3
48,0,1,1,0,0,0,2,1,5
48,0,1,1,0,0,0,3,1,3
48,0,1,1,0,0,0,4,1,7
48,0,1,1,0,0,0,6,1,12
48,1,0,1,0,0,0,6,0,4564
48,1,0,1,0,0,0,1,1,5
48,1,0,1,0,0,0,2,1,6
48,1,0,1,0,0,0,3,1,8
48,1,0,1,0,0,0,4,1,9
48,1,0,1,0,0,0,5,1,5
48,1,0,1,0,0,0,6,1,11
48,1,0,1,0,0,0,3,2,1
48,1,0,1,0,0,0,5,2,1
48,1,1,1,0,0,0,5,0,1
48,1,1,1,0,0,0,6,0,4947
48,1,1,1,0,0,0,1,1,5
48,1,1,1,0,0,0,2,1,5
48,1,1,1,0,0,0,3,1,8
48,1,1,1,0,0,0,4,1,9
48,1,1,1,0,0,0,5,1,6
48,1,1,1,0,0,0,6,1,10
48,1,1,1,0,0,0,2,2,1
49,0,0,1,0,0,0,5,0,1
49,0,0,1,0,0,0,6,0,1152
49,0,0,1,0,0,0,1,1,3
49,0,0,1,0,0,0,3,1,2
49,0,0,1,0,0,0,4,1,4
49,0,0,1,0,0,0,5,1,3
49,0,0,1,0,0,0,6,1,8
49,0,1,1,0,0,0,6,0,2990
49,0,1,1,0,0,0,1,1,6
49,0,1,1,0,0,0,2,1,10
49,0,1,1,0,0,0,3,1,8
49,0,1,1,0,0,0,4,1,7
49,0,1,1,0,0,0,5,1,11
49,0,1,1,0,0,0,6,1,11
49,0,1,1,0,0,0,2,2,1
49,0,1,1,0,0,0,3,2,1
49,1,0,1,0,0,0,6,0,4770
49,1,0,1,0,0,0,1,1,8
49,1,0,1,0,0,0,2,1,10
49,1,0,1,0,0,0,3,1,12
49,1,0,1,0,0,0,4,1,9
49,1,0,1,0,0,0,5,1,8
49,1,0,1,0,0,0,6,1,16
49,1,0,1,0,0,0,2,2,1
49,1,0,1,0,0,0,5,2,1
49,1,1,1,0,0,0,5,0,1
49,1,1,1,0,0,0,6,0,4927
49,1,1,1,0,0,0,1,1,7
49,1,1,1,0,0,0,2,1,4
49,1,1,1,0,0,0,3,1,10
49,1,1,1,0,0,0,4,1,14
49,1,1,1,0,0,0,5,1,12
49,1,1,1,0,0,0,6,1,11
49,1,1,1,0,0,0,6,2,3
50,0,0,1,0,0,0,6,0,1251
50,0,0,1,0,0,0,1,1,4
50,0,0,1,0,0,0,2,1,5
50,0,0,1,0,0,0,3,1,8
50,0,0,1,0,0,0,4,1,3
50,0,0,1,0,0,0,5,1,1
50,0,0,1,0,0,0,6,1,4
50,0,1,1,0,0,0,6,0,3101
50,0,1,1,0,0,0,1,1,7
50,0,1,1,0,0,0,2,1,4
50,0,1,1,0,0,0,3,1,8
50,0,1,1,0,0,0,4,1,6
50,0,1,1,0,0,0,5,1,10
50,0,1,1,0,0,0,6,1,9
50,0,1,1,0,0,0,1,2,1
50,1,0,1,0,0,0,6,0,5160
50,1,0,1,0,0,0,1,1,7
50,1,0,1,0,0,0,2,1,5
50,1,0,1,0,0,0,3,1,9
50,1,0,1,0,0,0,4,1,11
50,1,0,1,0,0,0,5,1,10
50,1,0,1,0,0,0,6,1,18
50,1,0,1,0,0,0,2,2,1
50,1,0,1,0,0,0,5,2,1
50,1,1,1,0,0,0,6,0,5485
50,1,1,1,0,0,0,1,1,6
50,1,1,1,0,0,0,2,1,7
50,1,1,1,0,0,0,3,1,8
50,1,1,1,0,0,0,4,1,14
50,1,1,1,0,0,0,5,1,15
50,1,1,1,0,0,0,6,1,14
50,1,1,1,0,0,0,1,2,2
50,1,1,1,0,0,0,4,2,1
50,1,1,1,0,0,0,6,2,1
51,0,0,1,0,0,0,6,0,1244
51,0,0,1,0,0,0,1,1,4
51,0,0,1,0,0,0,2,1,1
51,0,0,1,0,0,0,3,1,3
51,0,0,1,0,0,0,4,1,3
51,0,0,1,0,0,0,5,1,5
51,0,0,1,0,0,0,6,1,4
51,0,1,1,0,0,0,6,0,3143
51,0,1,1,0,0,0,1,1,5
51,0,1,1,0,0,0,2,1,5
51,0,1,1,0,0,0,3,1,4
51,0,1,1,0,0,0,4,1,7
51,0,1,1,0,0,0,5,1,6
51,0,1,1,0,0,0,6,1,8
51,0,1,1,0,0,0,4,2,1
51,1,0,1,0,0,0,6,0,5159
51,1,0,1,0,0,0,1,1,10
51,1,0,1,0,0,0,2,1,7
51,1,0,1,0,0,0,3,1,9
51,1,0,1,0,0,0,4,1,10
51,1,0,1,0,0,0,5,1,17
51,1,0,1,0,0,0,6,1,17
51,1,0,1,0,0,0,5,2,2
51,1,1,1,0,0,0,6,0,5286
51,1,1,1,0,0,0,1,1,16
51,1,1,1,0,0,0,2,1,11
51,1,1,1,0,0,0,3,1,8
51,1,1,1,0,0,0,4,1,9
51,1,1,1,0,0,0,5,1,7
51,1,1,1,0,0,0,6,1,22
51,1,1,1,0,0,0,5,2,1
51,1,1,1,0,0,0,6,2,1
52,0,0,1,0,0,0,6,0,1421
52,0,0,1,0,0,0,1,1,5
52,0,0,1,0,0,0,2,1,5
52,0,0,1,0,0,0,3,1,9
52,0,0,1,0,0,0,4,1,3
52,0,0,1,0,0,0,5,1,4
52,0,0,1,0,0,0,6,1,8
52,0,1,1,0,0,0,6,0,3121
52,0,1,1,0,0,0,1,1,4
52,0,1,1,0,0,0,2,1,7
52,0,1,1,0,0,0,3,1,6
52,0,1,1,0,0,0,4,1,12
52,0,1,1,0,0,0,5,1,6
52,0,1,1,0,0,0,6,1,8
52,0,1,1,0,0,0,6,2,1
52,1,0,1,0,0,0,6,0,5631
52,1,0,1,0,0,0,1,1,18
52,1,0,1,0,0,0,2,1,12
52,1,0,1,0,0,0,3,1,10
52,1,0,1,0,0,0,4,1,15
52,1,0,1,0,0,0,5,1,14
52,1,0,1,0,0,0,6,1,20
52,1,0,1,0,0,0,1,2,1
52,1,0,1,0,0,0,2,2,2
52,1,1,1,0,0,0,6,0,5640
52,1,1,1,0,0,0,1,1,10
52,1,1,1,0,0,0,2,1,10
52,1,1,1,0,0,0,3,1,5
52,1,1,1,0,0,0,4,1,17
52,1,1,1,0,0,0,5,1,16
52,1,1,1,0,0,0,6,1,17
52,1,1,1,0,0,0,4,2,2
53,0,0,1,0,0,0,6,0,1421
53,0,0,1,0,0,0,1,1,1
53,0,0,1,0,0,0,2,1,10
53,0,0,1,0,0,0,3,1,7
53,0,0,1,0,0,0,4,1,4
53,0,0,1,0,0,0,5,1,10
53,0,0,1,0,0,0,6,1,6
53,0,1,1,0,0,0,6,0,2872
53,0,1,1,0,0,0,1,1,1
53,0,1,1,0,0,0,2,1,8
53,0,1,1,0,0,0,3,1,8
53,0,1,1,0,0,0,4,1,13
53,0,1,1,0,0,0,5,1,8
53,0,1,1,0,0,0,6,1,11
53,0,1,1,0,0,0,4,2,1
53,1,0,1,0,0,0,6,0,5503
53,1,0,1,0,0,0,1,1,9
53,1,0,1,0,0,0,2,1,13
53,1,0,1,0,0,0,3,1,11
53,1,0,1,0,0,0,4,1,10
53,1,0,1,0,0,0,5,1,10
53,1,0,1,0,0,0,6,1,18
53,1,0,1,0,0,0,3,2,1
53,1,0,1,0,0,0,5,2,1
53,1,1,1,0,0,0,6,0,5442
53,1,1,1,0,0,0,1,1,4
53,1,1,1,0,0,0,2,1,13
53,1,1,1,0,0,0,3,1,14
53,1,1,1,0,0,0,4,1,16
53,1,1,1,0,0,0,5,1,11
53,1,1,1,0,0,0,6,1,11
53,1,1,1,0,0,0,2,2,1
54,0,0,1,0,0,0,6,0,1465
54,0,0,1,0,0,0,1,1,7
54,0,0,1,0,0,0,2,1,4
54,0,0,1,0,0,0,3,1,5
54,0,0,1,0,0,0,4,1,8
54,0,0,1,0,0,0,5,1,5
54,0,0,1,0,0,0,6,1,12
54,0,1,1,0,0,0,6,0,2855
54,0,1,1,0,0,0,1,1,10
54,0,1,1,0,0,0,2,1,7
54,0,1,1,0,0,0,3,1,11
54,0,1,1,0,0,0,4,1,4
54,0,1,1,0,0,0,5,1,5
54,0,1,1,0,0,0,6,1,10
54,1,0,1,0,0,0,5,0,1
54,1,0,1,0,0,0,6,0,5676
54,1,0,1,0,0,0,1,1,10
54,1,0,1,0,0,0,2,1,12
54,1,0,1,0,0,0,3,1,17
54,1,0,1,0,0,0,4,1,19
54,1,0,1,0,0,0,5,1,20
54,1,0,1,0,0,0,6,1,20
54,1,0,1,0,0,0,2,2,2
54,1,0,1,0,0,0,3,2,1
54,1,0,1,0,0,0,4,2,2
54,1,0,1,0,0,0,6,2,2
54,1,1,1,0,0,0,6,0,5496
54,1,1,1,0,0,0,1,1,8
54,1,1,1,0,0,0,2,1,13
54,1,1,1,0,0,0,3,1,13
54,1,1,1,0,0,0,4,1,22
54,1,1,1,0,0,0,5,1,19
54,1,1,1,0,0,0,6,1,22
54,1,1,1,0,0,0,6,2,2
55,0,0,1,0,0,0,6,0,1480
55,0,0,1,0,0,0,1,1,8
55,0,0,1,0,0,0,2,1,3
55,0,0,1,0,0,0,3,1,5
55,0,0,1,0,0,0,4,1,11
55,0,0,1,0,0,0,5,1,10
55,0,0,1,0,0,0,6,1,6
55,0,1,1,0,0,0,6,0,2802
55,0,1,1,0,0,0,1,1,9
55,0,1,1,0,0,0,2,1,12
55,0,1,1,0,0,0,3,1,11
55,0,1,1,0,0,0,4,1,12
55,0,1,1,0,0,0,5,1,16
55,0,1,1,0,0,0,6,1,17
55,0,1,1,0,0,0,1,2,1
55,0,1,1,0,0,0,4,2,1
55,1,0,1,0,0,0,6,0,5761
55,1,0,1,0,0,0,1,1,14
55,1,0,1,0,0,0,2,1,14
55,1,0,1,0,0,0,3,1,14
55,1,0,1,0,0,0,4,1,18
55,1,0,1,0,0,0,5,1,10
55,1,0,1,0,0,0,6,1,27
55,1,0,1,0,0,0,2,2,1
55,1,0,1,0,0,0,3,2,1
55,1,0,1,0,0,0,5,2,1
55,1,1,1,0,0,0,6,0,5464
55,1,1,1,0,0,0,1,1,9
55,1,1,1,0,0,0,2,1,14
